ip,port,tag
1.116.39.144,8443,malware/cobaltstrike-1
82.157.69.197,8888,malware/cobaltstrike-1
122.10.49.39,443,malware/cobaltstrike-1
101.200.233.32,8443,malware/cobaltstrike-1
101.35.120.223,443,malware/cobaltstrike-1
47.108.66.53,443,malware/cobaltstrike-1
107.175.221.59,443,malware/cobaltstrike-1
119.91.236.123,8080,malware/cobaltstrike-1
114.132.56.160,1234,malware/cobaltstrike-1
114.55.36.76,443,malware/cobaltstrike-1
54.173.57.160,2001,malware/cobaltstrike-1
80.78.23.245,443,malware/cobaltstrike-1
8.210.76.6,8081,malware/cobaltstrike-1
174.139.150.150,4443,malware/cobaltstrike-1
18.166.57.0,2096,malware/cobaltstrike-1
54.39.83.128,8080,malware/cobaltstrike-1
185.236.228.171,8080,malware/cobaltstrike-1
210.16.100.234,8443,malware/cobaltstrike-1
5.9.7.30,39541,malware/cobaltstrike-1
54.173.57.160,2000,malware/cobaltstrike-1
209.209.114.156,8080,malware/cobaltstrike-1
54.173.57.160,2002,malware/cobaltstrike-1
116.62.157.137,443,malware/cobaltstrike-1
114.115.205.206,8888,malware/cobaltstrike-1
45.76.223.217,8080,malware/cobaltstrike-1
45.76.223.217,8443,malware/cobaltstrike-1
124.223.206.101,10011,malware/cobaltstrike-1
148.72.206.157,8088,malware/cobaltstrike-1
122.114.77.219,8088,malware/cobaltstrike-1
175.178.177.20,50080,malware/cobaltstrike-1
54.226.49.220,443,malware/cobaltstrike-1
101.33.244.132,8070,malware/cobaltstrike-1
64.128.143.253,443,malware/cobaltstrike-1
101.33.244.132,8071,malware/cobaltstrike-1
179.43.156.158,443,malware/cobaltstrike-1
185.199.224.232,2086,malware/cobaltstrike-1
124.221.235.63,7788,malware/cobaltstrike-1
194.135.24.240,443,malware/cobaltstrike-1
120.48.87.127,10758,malware/cobaltstrike-1
120.48.87.127,50001,malware/cobaltstrike-1
120.48.87.127,40002,malware/cobaltstrike-1
101.42.152.77,123,malware/cobaltstrike-1
101.42.152.77,1234,malware/cobaltstrike-1
103.21.143.246,2351,malware/cobaltstrike-1
1.13.80.179,8768,malware/cobaltstrike-1
1.13.80.179,23491,malware/cobaltstrike-1
210.16.100.234,8080,malware/cobaltstrike-1
193.23.127.195,8443,malware/cobaltstrike-1
146.70.44.186,443,malware/cobaltstrike-1
156.240.123.64,2087,malware/cobaltstrike-1
124.222.129.20,443,malware/cobaltstrike-1
139.186.165.35,443,malware/cobaltstrike-1
193.201.9.199,443,malware/cobaltstrike-1
23.105.193.87,8881,malware/cobaltstrike-1
38.242.209.62,443,malware/cobaltstrike-1
43.158.217.54,50002,malware/cobaltstrike-1
8.6.8.119,443,malware/cobaltstrike-1
18.252.217.117,443,malware/cobaltstrike-1
81.68.243.82,4443,malware/cobaltstrike-1
42.192.51.29,4443,malware/cobaltstrike-1
101.33.244.132,8072,malware/cobaltstrike-1
52.73.92.99,443,malware/cobaltstrike-1
52.73.92.99,8443,malware/cobaltstrike-1
54.39.83.128,443,malware/cobaltstrike-1
84.32.188.240,8088,malware/cobaltstrike-1
84.32.188.240,8089,malware/cobaltstrike-1
45.147.231.19,443,malware/cobaltstrike-1
101.35.51.91,9000,malware/cobaltstrike-1
8.129.85.42,9002,malware/cobaltstrike-1
64.128.143.100,443,malware/cobaltstrike-1
43.138.10.116,2087,malware/cobaltstrike-1
209.133.211.242,8000,malware/cobaltstrike-1
188.166.21.81,8081,malware/cobaltstrike-1
199.195.251.219,2443,malware/cobaltstrike-1
174.139.150.170,4443,malware/cobaltstrike-1
174.139.150.170,8080,malware/cobaltstrike-1
185.199.224.232,2096,malware/cobaltstrike-1
103.133.179.55,8443,malware/cobaltstrike-1
44.208.173.233,8443,malware/cobaltstrike-1
44.208.173.233,443,malware/cobaltstrike-1
43.142.81.184,8080,malware/cobaltstrike-1
47.242.230.123,8877,malware/cobaltstrike-1
96.31.77.61,8000,malware/cobaltstrike-1
142.4.123.204,8443,malware/cobaltstrike-1
5.230.159.32,443,malware/cobaltstrike-1
18.142.223.245,44444,malware/cobaltstrike-1
116.62.157.137,8080,malware/cobaltstrike-1
150.158.78.254,9000,malware/cobaltstrike-1
146.70.44.186,3389,malware/cobaltstrike-1
45.125.58.41,8888,malware/cobaltstrike-1
82.157.62.244,443,malware/cobaltstrike-1
114.132.242.13,443,malware/cobaltstrike-1
185.102.170.119,84,malware/cobaltstrike-1
208.67.107.114,84,malware/cobaltstrike-1
212.192.241.21,2443,malware/cobaltstrike-1
114.116.4.45,8080,malware/cobaltstrike-1
159.223.166.232,443,malware/cobaltstrike-1
106.14.68.115,443,malware/cobaltstrike-1
114.132.242.13,8089,malware/cobaltstrike-1
81.19.141.5,1443,malware/cobaltstrike-1
39.100.128.31,443,malware/cobaltstrike-1
70.34.247.168,8088,malware/cobaltstrike-1
120.48.59.6,443,malware/cobaltstrike-1
81.71.38.75,443,malware/cobaltstrike-1
5.199.162.174,443,malware/cobaltstrike-1
5.199.173.128,443,malware/cobaltstrike-1
159.75.70.33,4433,malware/cobaltstrike-1
23.227.198.195,8080,malware/cobaltstrike-1
43.129.88.120,61022,malware/cobaltstrike-1
45.129.11.206,443,malware/cobaltstrike-1
1.116.22.103,443,malware/cobaltstrike-1
121.4.216.18,443,malware/cobaltstrike-1
23.234.200.109,443,malware/cobaltstrike-1
175.178.170.184,443,malware/cobaltstrike-1
45.147.200.249,443,malware/cobaltstrike-1
59.63.224.101,8880,malware/cobaltstrike-1
49.233.0.40,1111,malware/cobaltstrike-1
152.136.14.90,443,malware/cobaltstrike-1
101.35.96.214,6443,malware/cobaltstrike-1
47.243.175.198,8890,malware/cobaltstrike-1
117.50.184.149,443,malware/cobaltstrike-1
175.178.170.184,8880,malware/cobaltstrike-1
150.158.45.62,4455,malware/cobaltstrike-1
101.35.51.91,4437,malware/cobaltstrike-1
120.78.168.137,8080,malware/cobaltstrike-1
124.222.177.70,82,malware/cobaltstrike-1
23.227.203.138,801,malware/cobaltstrike-1
107.172.216.18,8082,malware/cobaltstrike-1
154.12.37.183,8080,malware/cobaltstrike-1
163.123.142.238,443,malware/cobaltstrike-1
146.70.124.78,443,malware/cobaltstrike-1
208.67.107.160,8008,malware/cobaltstrike-1
193.201.9.125,8080,malware/cobaltstrike-1
23.227.203.138,4432,malware/cobaltstrike-1
208.67.107.160,2222,malware/cobaltstrike-1
107.175.18.202,8012,malware/cobaltstrike-1
124.222.63.17,8000,malware/cobaltstrike-1
208.67.105.87,50443,malware/cobaltstrike-1
185.244.212.117,443,malware/cobaltstrike-1
141.164.44.242,8080,malware/cobaltstrike-1
45.77.168.52,8080,malware/cobaltstrike-1
160.20.145.111,443,malware/cobaltstrike-1
212.192.241.21,443,malware/cobaltstrike-1
18.143.57.241,22222,malware/cobaltstrike-1
15.204.153.203,12443,malware/cobaltstrike-1
43.132.182.179,8877,malware/cobaltstrike-1
47.98.249.249,443,malware/cobaltstrike-1
42.193.122.226,8086,malware/cobaltstrike-1
45.151.135.100,5555,malware/cobaltstrike-1
144.168.57.25,9999,malware/cobaltstrike-1
45.156.21.198,4444,malware/cobaltstrike-1
92.204.160.74,443,malware/cobaltstrike-1
44.209.104.145,443,malware/cobaltstrike-1
182.61.14.49,443,malware/cobaltstrike-1
43.138.29.85,4432,malware/cobaltstrike-1
112.74.100.9,8888,malware/cobaltstrike-1
167.172.27.46,4444,malware/cobaltstrike-1
146.70.24.167,444,malware/cobaltstrike-1
159.223.120.176,443,malware/cobaltstrike-1
177.195.59.141,8080,malware/cobaltstrike-1
163.123.142.238,8080,malware/cobaltstrike-1
217.12.218.94,443,malware/cobaltstrike-1
193.201.9.107,3088,malware/cobaltstrike-1
154.38.230.182,8080,malware/cobaltstrike-1
124.222.161.133,8080,malware/cobaltstrike-1
18.143.57.241,44444,malware/cobaltstrike-1
81.68.122.239,443,malware/cobaltstrike-1
45.63.52.141,443,malware/cobaltstrike-1
185.81.68.44,22,malware/cobaltstrike-1
18.143.57.241,443,malware/cobaltstrike-1
119.29.117.240,8888,malware/cobaltstrike-1
147.182.143.122,8080,malware/cobaltstrike-1
120.48.3.217,6666,malware/cobaltstrike-1
42.194.197.135,8888,malware/cobaltstrike-1
39.108.142.219,443,malware/cobaltstrike-1
208.67.107.160,1080,malware/cobaltstrike-1
124.222.193.177,443,malware/cobaltstrike-1
80.66.75.9,8990,malware/cobaltstrike-1
162.33.179.220,8080,malware/cobaltstrike-1
116.198.18.151,8686,malware/cobaltstrike-1
168.100.8.158,443,malware/cobaltstrike-1
86.74.69.41,443,malware/cobaltstrike-1
37.221.65.221,8010,malware/cobaltstrike-1
95.213.145.101,8000,malware/cobaltstrike-1
141.255.146.167,444,malware/cobaltstrike-1
70.93.41.139,444,malware/cobaltstrike-1
120.78.168.137,443,malware/cobaltstrike-1
112.74.84.73,8443,malware/cobaltstrike-1
101.43.186.153,8081,malware/cobaltstrike-1
45.76.50.119,8082,malware/cobaltstrike-1
182.43.232.188,8888,malware/cobaltstrike-1
101.43.152.223,8081,malware/cobaltstrike-1
185.198.57.56,8888,malware/cobaltstrike-1
66.42.92.104,443,malware/cobaltstrike-1
8.209.244.255,7799,malware/cobaltstrike-1
103.51.145.217,9800,malware/cobaltstrike-1
120.77.168.98,9800,malware/cobaltstrike-1
170.178.200.148,9999,malware/cobaltstrike-1
101.43.99.158,10086,malware/cobaltstrike-1
84.33.15.11,8443,malware/cobaltstrike-1
43.135.170.120,443,malware/cobaltstrike-1
185.117.75.93,8888,malware/cobaltstrike-1
45.76.50.119,443,malware/cobaltstrike-1
37.1.209.4,443,malware/cobaltstrike-1
204.48.24.99,8089,malware/cobaltstrike-1
101.43.204.34,50022,malware/cobaltstrike-1
144.34.160.83,8443,malware/cobaltstrike-1
180.178.36.50,4430,malware/cobaltstrike-1
47.104.143.234,443,malware/cobaltstrike-1
150.158.45.254,8443,malware/cobaltstrike-1
152.136.146.89,443,malware/cobaltstrike-1
139.224.70.190,443,malware/cobaltstrike-1
91.132.59.103,443,malware/cobaltstrike-1
149.28.202.57,1443,malware/cobaltstrike-1
95.143.177.211,443,malware/cobaltstrike-1
185.162.235.184,443,malware/cobaltstrike-1
47.93.28.187,8011,malware/cobaltstrike-1
47.88.101.27,12345,malware/cobaltstrike-1
45.76.191.75,15443,malware/cobaltstrike-1
45.128.211.100,12215,malware/cobaltstrike-1
168.100.8.158,2082,malware/cobaltstrike-1
43.133.59.101,50002,malware/cobaltstrike-1
193.201.9.123,443,malware/cobaltstrike-1
213.48.243.169,443,malware/cobaltstrike-1
154.83.122.27,443,malware/cobaltstrike-1
212.129.248.171,443,malware/cobaltstrike-1
182.42.102.180,8089,malware/cobaltstrike-1
159.75.247.232,443,malware/cobaltstrike-1
185.199.224.232,8080,malware/cobaltstrike-1
175.178.86.45,443,malware/cobaltstrike-1
185.100.87.190,37541,malware/cobaltstrike-1
2.56.255.177,33442,malware/cobaltstrike-1
45.227.252.236,4547,malware/cobaltstrike-1
81.69.10.170,443,malware/cobaltstrike-1
82.157.56.102,8080,malware/cobaltstrike-1
54.203.235.97,1002,malware/cobaltstrike-1
43.132.190.156,5443,malware/cobaltstrike-1
8.217.30.202,50000,malware/cobaltstrike-1
43.155.63.31,8443,malware/cobaltstrike-1
101.43.41.152,443,malware/cobaltstrike-1
192.153.57.189,443,malware/cobaltstrike-1
209.97.178.79,443,malware/cobaltstrike-1
92.255.85.234,443,malware/cobaltstrike-1
23.227.198.246,443,malware/cobaltstrike-1
167.71.193.32,443,malware/cobaltstrike-1
139.196.95.45,443,malware/cobaltstrike-1
185.106.122.192,443,malware/cobaltstrike-1
185.244.212.115,443,malware/cobaltstrike-1
3.97.97.23,443,malware/cobaltstrike-1
194.135.24.243,443,malware/cobaltstrike-1
150.158.137.72,8443,malware/cobaltstrike-1
5.199.168.117,443,malware/cobaltstrike-1
172.93.100.57,443,malware/cobaltstrike-1
23.82.140.16,443,malware/cobaltstrike-1
23.82.141.136,443,malware/cobaltstrike-1
154.29.74.11,4443,malware/cobaltstrike-1
45.136.14.185,10443,malware/cobaltstrike-1
139.155.20.220,443,malware/cobaltstrike-1
216.238.78.31,4522,malware/cobaltstrike-1
45.204.1.25,8001,malware/cobaltstrike-1
159.223.63.112,443,malware/cobaltstrike-1
47.97.70.163,443,malware/cobaltstrike-1
1.12.63.155,443,malware/cobaltstrike-1
121.194.7.194,443,malware/cobaltstrike-1
121.194.7.196,443,malware/cobaltstrike-1
121.194.7.197,443,malware/cobaltstrike-1
45.86.229.218,4433,malware/cobaltstrike-1
137.175.19.213,82,malware/cobaltstrike-1
172.86.126.56,8443,malware/cobaltstrike-1
179.60.149.5,8088,malware/cobaltstrike-1
179.60.149.7,8088,malware/cobaltstrike-1
207.154.235.14,443,malware/cobaltstrike-1
207.148.72.193,443,malware/cobaltstrike-1
179.60.149.5,8089,malware/cobaltstrike-1
179.60.149.7,8089,malware/cobaltstrike-1
179.60.149.8,8089,malware/cobaltstrike-1
173.82.212.78,8088,malware/cobaltstrike-1
194.40.243.219,8010,malware/cobaltstrike-1
45.136.14.185,10000,malware/cobaltstrike-1
168.100.8.158,2087,malware/cobaltstrike-1
178.128.59.37,8081,malware/cobaltstrike-1
50.17.77.39,2001,malware/cobaltstrike-1
107.173.35.82,8080,malware/cobaltstrike-1
149.57.146.119,8080,malware/cobaltstrike-1
35.166.32.190,8080,malware/cobaltstrike-1
50.17.77.39,2000,malware/cobaltstrike-1
50.17.77.39,2002,malware/cobaltstrike-1
45.117.103.86,443,malware/cobaltstrike-1
150.158.92.38,8443,malware/cobaltstrike-1
119.28.129.176,22250,malware/cobaltstrike-1
18.1.1.47,22250,malware/cobaltstrike-1
117.50.187.176,8888,malware/cobaltstrike-1
179.60.149.7,8188,malware/cobaltstrike-1
179.60.149.8,8088,malware/cobaltstrike-1
194.156.230.7,222,malware/cobaltstrike-1
45.227.252.236,7006,malware/cobaltstrike-1
3.238.197.26,2002,malware/cobaltstrike-1
180.76.182.14,443,malware/cobaltstrike-1
13.215.79.162,443,malware/cobaltstrike-1
45.133.119.251,8080,malware/cobaltstrike-1
54.86.130.208,443,malware/cobaltstrike-1
5.135.170.244,8083,malware/cobaltstrike-1
180.76.231.1,443,malware/cobaltstrike-1
95.179.210.248,8000,malware/cobaltstrike-1
8.217.30.202,50555,malware/cobaltstrike-1
47.102.129.38,443,malware/cobaltstrike-1
124.70.21.157,443,malware/cobaltstrike-1
44.209.1.192,443,malware/cobaltstrike-1
101.33.212.118,443,malware/cobaltstrike-1
103.194.186.93,666,malware/cobaltstrike-1
39.101.180.29,8443,malware/cobaltstrike-1
101.34.84.206,443,malware/cobaltstrike-1
152.32.147.125,7777,malware/cobaltstrike-1
192.236.193.209,53,malware/cobaltstrike-1
154.204.57.111,4443,malware/cobaltstrike-1
96.43.83.143,2345,malware/cobaltstrike-1
8.210.251.4,7777,malware/cobaltstrike-1
158.51.124.126,443,malware/cobaltstrike-1
155.94.143.72,443,malware/cobaltstrike-1
154.29.74.218,8080,malware/cobaltstrike-1
69.46.15.168,8080,malware/cobaltstrike-1
104.21.66.213,443,malware/cobaltstrike-1
23.29.115.175,4443,malware/cobaltstrike-1
47.242.83.75,81,malware/cobaltstrike-1
23.29.115.175,8080,malware/cobaltstrike-1
13.250.40.93,443,malware/cobaltstrike-1
20.124.3.184,443,malware/cobaltstrike-1
101.133.226.4,443,malware/cobaltstrike-1
146.70.44.226,8080,malware/cobaltstrike-1
39.103.189.229,8443,malware/cobaltstrike-1
64.225.3.44,443,malware/cobaltstrike-1
47.99.182.25,443,malware/cobaltstrike-1
124.70.21.157,8443,malware/cobaltstrike-1
185.106.176.160,8443,malware/cobaltstrike-1
179.60.149.5,8388,malware/cobaltstrike-1
114.116.4.45,8008,malware/cobaltstrike-1
167.179.104.127,443,malware/cobaltstrike-1
45.77.24.225,443,malware/cobaltstrike-1
179.60.149.9,8088,malware/cobaltstrike-1
179.60.149.9,8388,malware/cobaltstrike-1
179.60.149.9,8089,malware/cobaltstrike-1
160.20.145.111,8443,malware/cobaltstrike-1
194.40.243.100,8010,malware/cobaltstrike-1
1.14.43.190,8080,malware/cobaltstrike-1
154.204.43.66,28443,malware/cobaltstrike-1
208.67.105.87,50080,malware/cobaltstrike-1
38.242.230.254,443,malware/cobaltstrike-1
52.8.202.122,18001,malware/cobaltstrike-1
43.158.217.54,50001,malware/cobaltstrike-1
119.91.94.170,8080,malware/cobaltstrike-1
94.158.247.70,8443,malware/cobaltstrike-1
38.54.36.117,8443,malware/cobaltstrike-1
13.215.79.162,22222,malware/cobaltstrike-1
106.15.103.34,8080,malware/cobaltstrike-1
38.54.36.117,60008,malware/cobaltstrike-1
1.15.113.198,443,malware/cobaltstrike-1
3.238.197.26,2000,malware/cobaltstrike-1
3.238.197.26,2001,malware/cobaltstrike-1
3.238.197.26,2080,malware/cobaltstrike-1
103.45.129.106,443,malware/cobaltstrike-1
173.82.235.175,8443,malware/cobaltstrike-1
120.24.88.163,2086,malware/cobaltstrike-1
49.233.115.163,8080,malware/cobaltstrike-1
47.100.207.212,443,malware/cobaltstrike-1
1.14.125.187,8443,malware/cobaltstrike-1
167.172.27.46,8084,malware/cobaltstrike-1
202.5.205.50,9443,malware/cobaltstrike-1
159.138.130.201,8088,malware/cobaltstrike-1
171.22.30.82,10086,malware/cobaltstrike-1
200.122.211.92,81,malware/cobaltstrike-1
193.201.9.107,4433,malware/cobaltstrike-1
170.187.142.22,443,malware/cobaltstrike-1
3.0.163.195,8089,malware/cobaltstrike-1
107.173.15.254,4444,malware/cobaltstrike-1
2.58.64.159,443,malware/cobaltstrike-1
43.159.32.218,8080,malware/cobaltstrike-1
121.5.10.71,443,malware/cobaltstrike-1
77.91.73.27,443,malware/cobaltstrike-1
8.210.126.167,8443,malware/cobaltstrike-1
59.110.168.76,8443,malware/cobaltstrike-1
101.33.214.18,8000,malware/cobaltstrike-1
192.144.235.152,443,malware/cobaltstrike-1
3.238.197.26,2222,malware/cobaltstrike-1
121.4.123.50,443,malware/cobaltstrike-1
114.116.127.61,8080,malware/cobaltstrike-1
89.40.206.120,8080,malware/cobaltstrike-1
120.24.88.163,8443,malware/cobaltstrike-1
108.62.118.215,443,malware/cobaltstrike-1
167.99.29.139,30080,malware/cobaltstrike-1
209.97.171.232,30080,malware/cobaltstrike-1
95.142.39.253,34443,malware/cobaltstrike-1
121.37.100.17,443,malware/cobaltstrike-1
193.201.9.107,808,malware/cobaltstrike-1
119.29.36.41,443,malware/cobaltstrike-1
154.29.74.242,8080,malware/cobaltstrike-1
179.60.149.5,8188,malware/cobaltstrike-1
101.43.188.175,8080,malware/cobaltstrike-1
149.127.218.33,4444,malware/cobaltstrike-1
103.234.72.53,63263,malware/cobaltstrike-1
8.210.12.33,59990,malware/cobaltstrike-1
47.95.15.179,443,malware/cobaltstrike-1
3.238.197.26,2006,malware/cobaltstrike-1
45.227.252.236,7010,malware/cobaltstrike-1
173.82.235.175,8080,malware/cobaltstrike-1
101.43.123.21,8888,malware/cobaltstrike-1
46.246.84.2,4448,malware/cobaltstrike-1
180.76.235.228,30443,malware/cobaltstrike-1
42.249.219.53,443,malware/cobaltstrike-1
124.223.39.5,443,malware/cobaltstrike-1
124.223.39.5,8443,malware/cobaltstrike-1
194.135.24.247,443,malware/cobaltstrike-1
185.224.169.82,443,malware/cobaltstrike-1
185.224.169.84,443,malware/cobaltstrike-1
103.233.83.24,82,malware/cobaltstrike-1
201.218.69.254,443,malware/cobaltstrike-1
124.221.95.136,443,malware/cobaltstrike-1
185.224.169.86,443,malware/cobaltstrike-1
154.39.65.99,4433,malware/cobaltstrike-1
146.56.198.51,8443,malware/cobaltstrike-1
118.31.166.104,8000,malware/cobaltstrike-1
179.60.149.5,8189,malware/cobaltstrike-1
179.60.149.9,8189,malware/cobaltstrike-1
121.5.150.250,443,malware/cobaltstrike-1
114.116.0.238,443,malware/cobaltstrike-1
103.214.146.5,8090,malware/cobaltstrike-1
79.110.52.168,446,malware/cobaltstrike-1
64.112.61.40,8080,malware/cobaltstrike-1
82.157.190.201,443,malware/cobaltstrike-1
47.96.111.110,443,malware/cobaltstrike-1
45.66.159.41,4444,malware/cobaltstrike-1
47.107.152.193,443,malware/cobaltstrike-1
152.32.215.4,9292,malware/cobaltstrike-1
207.246.112.192,443,malware/cobaltstrike-1
223.223.217.14,443,malware/cobaltstrike-1
211.101.244.133,443,malware/cobaltstrike-1
92.204.163.54,443,malware/cobaltstrike-1
188.116.36.119,8080,malware/cobaltstrike-1
54.65.191.227,8443,malware/cobaltstrike-1
193.201.9.123,8080,malware/cobaltstrike-1
194.135.24.248,443,malware/cobaltstrike-1
118.195.247.62,443,malware/cobaltstrike-1
124.126.15.130,443,malware/cobaltstrike-1
45.141.119.183,40002,malware/cobaltstrike-1
147.182.141.254,443,malware/cobaltstrike-1
39.99.147.117,8443,malware/cobaltstrike-1
114.217.90.190,7443,malware/cobaltstrike-1
23.227.202.198,443,malware/cobaltstrike-1
23.224.42.23,443,malware/cobaltstrike-1
39.103.81.244,443,malware/cobaltstrike-1
66.154.97.220,8080,malware/cobaltstrike-1
82.156.17.50,443,malware/cobaltstrike-1
79.110.52.168,443,malware/cobaltstrike-1
194.87.216.182,443,malware/cobaltstrike-1
77.91.102.151,443,malware/cobaltstrike-1
39.107.71.71,8000,malware/cobaltstrike-1
43.154.222.146,8001,malware/cobaltstrike-1
179.60.149.9,8389,malware/cobaltstrike-1
92.38.135.188,8443,malware/cobaltstrike-1
81.19.141.6,443,malware/cobaltstrike-1
124.221.95.136,8888,malware/cobaltstrike-1
